subject_ID,roll_cat_len_level,log_lag_disp,new num,old num,new yes,old yes,far,hr,far_adj,hr_adj,z_hr,z_far,dprime
285,0-1,149.0,15.0,20.0,4.0,18.0,0.26666666666666666,0.9,0.28125,0.8809523809523809,1.1797611176118612,-0.579132162255556,1.7588932798674173
285,>=2,1.0,7.0,20.0,2.0,20.0,0.2857142857142857,1.0,0.3125,0.9761904761904762,1.9807523966472789,-0.4887764111146695,2.4695288077619484
285,>=2,8.0,20.0,14.0,6.0,14.0,0.3,1.0,0.30952380952380953,0.9666666666666667,1.8339146358159146,-0.49720057068155404,2.3311152064974685
285,>=2,21.0,29.0,8.0,5.0,8.0,0.1724137931034483,1.0,0.18333333333333332,0.9444444444444444,1.59321881802305,-0.9027347916438648,2.495953609666915
285,>=2,55.0,28.0,7.0,5.0,6.0,0.17857142857142858,0.8571428571428571,0.1896551724137931,0.8125,0.887146559018876,-0.8791677184445701,1.766314277463446
285,>=2,149.0,7.0,3.0,1.0,3.0,0.14285714285714285,1.0,0.1875,0.875,1.1503493803760079,-0.887146559018876,2.037495939394884
286,0-1,1.0,36.0,22.0,5.0,20.0,0.1388888888888889,0.9090909090909091,0.14864864864864866,0.8913043478260869,1.2334945619686908,-1.042246741832409,2.2757413038011
286,0-1,8.0,50.0,52.0,6.0,47.0,0.12,0.9038461538461539,0.12745098039215685,0.8962264150943396,1.2603387972731288,-1.138523478460069,2.398862275733198
286,0-1,21.0,49.0,79.0,5.0,60.0,0.10204081632653061,0.759493670886076,0.11,0.75625,0.6942905757030833,-1.2265281200366098,1.920818695739693
286,0-1,55.0,35.0,57.0,7.0,34.0,0.2,0.5964912280701754,0.20833333333333334,0.5948275862068966,0.23998120443194842,-0.8122178014999129,1.0521990059318613
286,0-1,149.0,3.0,4.0,1.0,3.0,0.3333333333333333,0.75,0.375,0.7,0.5244005127080407,-0.31863936396437514,0.8430398766724159
286,>=2,1.0,20.0,29.0,1.0,24.0,0.05,0.8275862068965517,0.07142857142857142,0.8166666666666667,0.9027347916438648,-1.465233792685523,2.367968584329388
286,>=2,8.0,22.0,25.0,4.0,23.0,0.18181818181818182,0.92,0.1956521739130435,0.9038461538461539,1.3037826721034866,-0.8572543202211783,2.161036992324665
286,>=2,21.0,25.0,6.0,4.0,6.0,0.16,1.0,0.17307692307692307,0.9285714285714286,1.465233792685523,-0.9420757749957762,2.407309567681299
286,>=2,55.0,23.0,3.0,2.0,3.0,0.08695652173913043,1.0,0.10416666666666667,0.875,1.1503493803760079,-1.2581615610630967,2.4085109414391046
287,0-1,1.0,15.0,5.0,0.0,3.0,0.0,0.6,0.03125,0.5833333333333334,0.21042839424792484,-1.8627318674216515,2.0731602616695763
287,0-1,8.0,36.0,34.0,4.0,20.0,0.1111111111111111,0.5882352941176471,0.12162162162162163,0.5857142857142857,0.21653412444917097,-1.1669186011353172,1.3834527255844882
287,0-1,21.0,52.0,83.0,2.0,28.0,0.038461538461538464,0.3373493975903614,0.04716981132075472,0.3392857142857143,-0.4144133296000765,-1.6729373876049747,1.2585240580048982
287,0-1,55.0,59.0,90.0,1.0,9.0,0.01694915254237288,0.1,0.025,0.1043956043956044,-1.2568962440091136,-1.9599639845400545,0.7030677405309409
287,0-1,149.0,14.0,22.0,0.0,4.0,0.0,0.18181818181818182,0.03333333333333333,0.1956521739130435,-0.8572543202211783,-1.8339146358159146,0.9766603155947363
287,>=2,1.0,5.0,12.0,0.0,7.0,0.0,0.5833333333333334,0.08333333333333333,0.5769230769230769,0.1940281424239262,-1.382994127100638,1.5770222695245644
287,>=2,8.0,11.0,14.0,0.0,5.0,0.0,0.35714285714285715,0.041666666666666664,0.36666666666666664,-0.3406948270877956,-1.731664396122245,1.3909695690344495
287,>=2,21.0,29.0,14.0,0.0,2.0,0.0,0.14285714285714285,0.016666666666666666,0.16666666666666666,-0.967421566101701,-2.128045234184984,1.160623668083283
287,>=2,55.0,32.0,4.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.1,-1.2815515655446004,-2.166106752892329,0.8845551873477286
287,>=2,149.0,7.0,2.0,0.0,1.0,0.0,0.5,0.0625,0.5,0.0,-1.5341205443525463,1.5341205443525463
288,0-1,1.0,26.0,13.0,0.0,3.0,0.0,0.23076923076923078,0.018518518518518517,0.25,-0.6744897501960817,-2.085355566031829,1.4108658158357472
288,0-1,8.0,47.0,53.0,7.0,9.0,0.14893617021276595,0.16981132075471697,0.15625,0.17592592592592593,-0.9310033102379446,-1.009990169249582,0.07898685901163749
288,0-1,21.0,58.0,90.0,4.0,9.0,0.06896551724137931,0.1,0.07627118644067797,0.1043956043956044,-1.2568962440091136,-1.4306087689606293,0.17371252495151568
288,0-1,55.0,37.0,52.0,4.0,4.0,0.10810810810810811,0.07692307692307693,0.11842105263157894,0.08490566037735849,-1.3728103228829847,-1.1829168441908855,-0.18989347869209916
288,0-1,149.0,3.0,3.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.31863936396437514,0.31863936396437514,0.0
288,>=2,1.0,25.0,30.0,4.0,6.0,0.16,0.2,0.17307692307692307,0.20967741935483872,-0.8075410421200765,-0.9420757749957762,0.13453473287569973
288,>=2,8.0,24.0,15.0,4.0,2.0,0.16666666666666666,0.13333333333333333,0.18,0.15625,-1.009990169249582,-0.915365087842814,-0.09462508140676806
288,>=2,21.0,24.0,6.0,5.0,0.0,0.20833333333333334,0.0,0.22,0.07142857142857142,-1.465233792685523,-0.7721932141886848,-0.6930405784968382
288,>=2,55.0,19.0,,4.0,,0.21052631578947367,,0.225,,,-0.7554150263604693,
288,>=2,149.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,-0.6744897501960817,-0.6744897501960817,0.0
289,0-1,1.0,19.0,6.0,14.0,5.0,0.7368421052631579,0.8333333333333334,0.725,0.7857142857142857,0.7916386077433746,0.5977601260424784,0.19387848170089617
289,0-1,8.0,33.0,41.0,19.0,27.0,0.5757575757575758,0.6585365853658537,0.5735294117647058,0.6547619047619048,0.3982089211336604,0.1853670172895966,0.21284190384406382
289,0-1,21.0,56.0,95.0,33.0,47.0,0.5892857142857143,0.49473684210526314,0.5877192982456141,0.4947916666666667,-0.013055726483322335,0.2216820512581709,-0.23473777774149324
289,0-1,55.0,50.0,74.0,33.0,50.0,0.66,0.6756756756756757,0.6568627450980392,0.6733333333333333,0.4491363034394248,0.40391597334440915,0.04522033009501564
289,0-1,149.0,11.0,18.0,7.0,10.0,0.6363636363636364,0.5555555555555556,0.625,0.5526315789473685,0.13231285227617132,0.31863936396437514,-0.18632651168820383
289,>=2,1.0,7.0,17.0,4.0,11.0,0.5714285714285714,0.6470588235294118,0.5625,0.6388888888888888,0.3554904178395308,0.1573106846101707,0.19817973322936008
289,>=2,8.0,14.0,10.0,7.0,5.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0
289,>=2,21.0,30.0,5.0,10.0,2.0,0.3333333333333333,0.4,0.3387096774193548,0.4166666666666667,-0.2104283942479247,-0.41598722018967504,0.20555882594175034
289,>=2,55.0,19.0,8.0,13.0,5.0,0.6842105263157895,0.625,0.675,0.6111111111111112,0.28221614706250825,0.45376219016987956,-0.17154604310737132
289,>=2,149.0,5.0,1.0,5.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.6744897501960817,1.382994127100638,-0.7085043769045564
291,0-1,1.0,36.0,22.0,2.0,21.0,0.05555555555555555,0.9545454545454546,0.06756756756756757,0.9347826086956522,1.5123895860676806,-1.4941549086209047,3.006544494688585
291,0-1,8.0,51.0,52.0,2.0,51.0,0.0392156862745098,0.9807692307692307,0.04807692307692308,0.9716981132075472,1.9063580028330265,-1.6637927858850747,3.5701507887181014
291,0-1,21.0,50.0,81.0,0.0,77.0,0.0,0.9506172839506173,0.00980392156862745,0.9451219512195121,1.599290373303407,-2.3337685748071384,3.9330589481105456
291,0-1,55.0,36.0,58.0,5.0,54.0,0.1388888888888889,0.9310344827586207,0.14864864864864866,0.923728813559322,1.4306087689606293,-1.042246741832409,2.472855510793038
291,0-1,149.0,3.0,4.0,0.0,4.0,0.0,1.0,0.125,0.9,1.2815515655446004,-1.1503493803760079,2.4319009459206082
291,>=2,1.0,20.0,29.0,3.0,28.0,0.15,0.9655172413793104,0.16666666666666666,0.95,1.6448536269514722,-0.967421566101701,2.6122751930531733
291,>=2,8.0,22.0,25.0,1.0,25.0,0.045454545454545456,1.0,0.06521739130434782,0.9807692307692307,2.069901830895051,-1.5123895860676801,3.5822914169627316
291,>=2,21.0,25.0,6.0,1.0,6.0,0.04,1.0,0.057692307692307696,0.9285714285714286,1.465233792685523,-1.5744449652170427,3.039678757902566
291,>=2,55.0,23.0,3.0,0.0,3.0,0.0,1.0,0.020833333333333332,0.875,1.1503493803760079,-2.0368341317013883,3.187183512077396
292,0-1,1.0,79.0,51.0,53.0,30.0,0.6708860759493671,0.5882352941176471,0.66875,0.5865384615384616,0.21864951704140353,0.4364641560081162,-0.2178146389667127
292,0-1,8.0,45.0,48.0,29.0,31.0,0.6444444444444445,0.6458333333333334,0.6413043478260869,0.6428571428571429,0.3661063568005698,0.3619474447925988,0.004158912007970972
292,0-1,21.0,33.0,55.0,22.0,36.0,0.6666666666666666,0.6545454545454545,0.6617647058823529,0.6517857142857143,0.39014602446488944,0.41728413938902165,-0.027138114924132206
292,0-1,55.0,8.0,22.0,5.0,14.0,0.625,0.6363636363636364,0.6111111111111112,0.6304347826086957,0.33300509819729657,0.28221614706250825,0.05078895113478832
292,>=2,1.0,42.0,60.0,30.0,35.0,0.7142857142857143,0.5833333333333334,0.7093023255813954,0.5819672131147541,0.20692865960210594,0.5513476951205379,-0.344419035518432
292,>=2,8.0,25.0,25.0,16.0,16.0,0.64,0.64,0.6346153846153846,0.6346153846153846,0.34410246288301555,0.34410246288301555,0.0
292,>=2,21.0,20.0,8.0,9.0,4.0,0.45,0.5,0.4523809523809524,0.5,0.0,-0.11964811303984203,0.11964811303984203
292,>=2,55.0,6.0,,5.0,,0.8333333333333334,,0.7857142857142857,,,0.7916386077433746,
293,0-1,1.0,82.0,42.0,4.0,42.0,0.04878048780487805,1.0,0.05421686746987952,0.9883720930232558,2.2692057962849628,-1.6052730156284256,3.8744788119133884
293,0-1,8.0,28.0,41.0,2.0,41.0,0.07142857142857142,1.0,0.08620689655172414,0.9880952380952381,2.2601889913293767,-1.3644887481703285,3.624677739499705
293,0-1,21.0,39.0,58.0,3.0,58.0,0.07692307692307693,1.0,0.0875,0.9915254237288136,2.387808897712358,-1.3563117453352471,3.744120643047605
293,0-1,55.0,16.0,38.0,0.0,36.0,0.0,0.9473684210526315,0.029411764705882353,0.9358974358974359,1.5212180464259335,-1.88950996033343,3.4107280067593635
293,0-1,149.0,3.0,2.0,0.0,2.0,0.0,1.0,0.125,0.8333333333333334,0.967421566101701,-1.1503493803760079,2.117770946477709
293,>=2,1.0,34.0,69.0,4.0,69.0,0.11764705882352941,1.0,0.12857142857142856,0.9928571428571429,2.44999766060273,-1.1331700302595604,3.5831676908622905
293,>=2,8.0,24.0,22.0,3.0,22.0,0.125,1.0,0.14,0.9782608695652174,2.0190862005831423,-1.0803193408149558,3.099405541398098
293,>=2,21.0,16.0,5.0,3.0,5.0,0.1875,1.0,0.20588235294117646,0.9166666666666666,1.382994127100638,-0.8207920883323805,2.2037862154330186
293,>=2,55.0,18.0,3.0,3.0,3.0,0.16666666666666666,1.0,0.18421052631578946,0.875,1.1503493803760079,-0.899434907667234,2.049784288043242
295,0-1,1.0,22.0,8.0,14.0,6.0,0.6363636363636364,0.75,0.6304347826086957,0.7222222222222222,0.5894557978497783,0.33300509819729657,0.25645069965248174
295,0-1,8.0,25.0,38.0,15.0,19.0,0.6,0.5,0.5961538461538461,0.5,0.0,0.24340417781063114,-0.24340417781063114
295,0-1,21.0,45.0,76.0,33.0,43.0,0.7333333333333333,0.5657894736842105,0.7282608695652174,0.564935064935065,0.16349352592986457,0.6075616222126728,-0.4440680962828083
295,0-1,55.0,28.0,37.0,17.0,21.0,0.6071428571428571,0.5675675675675675,0.603448275862069,0.5657894736842105,0.16566441386855307,0.26228276539162176,-0.09661835152306869
295,0-1,149.0,6.0,10.0,4.0,7.0,0.6666666666666666,0.7,0.6428571428571429,0.6818181818181818,0.4727891209922672,0.3661063568005698,0.10668276419169742
295,>=2,1.0,18.0,35.0,13.0,19.0,0.7222222222222222,0.5428571428571428,0.7105263157894737,0.5416666666666666,0.10463345561407526,0.5549229427026537,-0.45028948708857847
295,>=2,8.0,17.0,8.0,8.0,5.0,0.47058823529411764,0.625,0.4722222222222222,0.6111111111111112,0.28221614706250825,-0.06968492031845568,0.35190106738096394
295,>=2,21.0,19.0,1.0,13.0,1.0,0.6842105263157895,1.0,0.675,0.75,0.6744897501960817,0.45376219016987956,0.22072756002620214
295,>=2,55.0,12.0,,5.0,,0.4166666666666667,,0.4230769230769231,,,-0.19402814242392633,
295,>=2,149.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.6744897501960817,0.6744897501960817,0.0
296,0-1,1.0,23.0,11.0,3.0,5.0,0.13043478260869565,0.45454545454545453,0.14583333333333334,0.4583333333333333,-0.1046334556140754,-1.0544724517700528,0.9498389961559773
296,0-1,8.0,33.0,40.0,8.0,22.0,0.24242424242424243,0.55,0.25,0.5487804878048781,0.12258084388880255,-0.6744897501960817,0.7970705940848842
296,0-1,21.0,55.0,84.0,9.0,50.0,0.16363636363636364,0.5952380952380952,0.16964285714285715,0.5941176470588235,0.23815006422976967,-0.9555775379404315,1.1937276021702012
296,0-1,55.0,45.0,75.0,7.0,34.0,0.15555555555555556,0.4533333333333333,0.16304347826086957,0.45394736842105265,-0.11569440979028714,-0.9820261683095114,0.8663317585192243
296,0-1,149.0,11.0,14.0,3.0,4.0,0.2727272727272727,0.2857142857142857,0.2916666666666667,0.3,-0.5244005127080409,-0.5485222826980979,0.024121769990056996
296,>=2,1.0,10.0,20.0,1.0,18.0,0.1,0.9,0.13636363636363635,0.8809523809523809,1.1797611176118612,-1.0968035620935135,2.2765646797053747
296,>=2,8.0,21.0,14.0,4.0,9.0,0.19047619047619047,0.6428571428571429,0.20454545454545456,0.6333333333333333,0.3406948270877954,-0.8254944909292358,1.166189318017031
296,>=2,21.0,34.0,9.0,12.0,7.0,0.35294117647058826,0.7777777777777778,0.35714285714285715,0.75,0.6744897501960817,-0.36610635680056963,1.0405961069966514
296,>=2,55.0,17.0,6.0,7.0,1.0,0.4117647058823529,0.16666666666666666,0.4166666666666667,0.21428571428571427,-0.7916386077433746,-0.2104283942479247,-0.5812102134954499
296,>=2,149.0,4.0,,1.0,,0.25,,0.3,,,-0.5244005127080409,
300,0-1,1.0,66.0,49.0,47.0,33.0,0.7121212121212122,0.673469387755102,0.7089552238805971,0.67,0.4399131656732339,0.5503351022597848,-0.11042193658655086
300,0-1,8.0,34.0,52.0,21.0,32.0,0.6176470588235294,0.6153846153846154,0.6142857142857143,0.6132075471698113,0.2876888762799864,0.29050677112339396,-0.0028178948434075535
300,0-1,21.0,35.0,56.0,24.0,31.0,0.6857142857142857,0.5535714285714286,0.6805555555555556,0.5526315789473685,0.13231285227617132,0.46925288381280217,-0.3369400315366309
300,0-1,55.0,10.0,23.0,7.0,15.0,0.7,0.6521739130434783,0.6818181818181818,0.6458333333333334,0.37409541019772363,0.4727891209922672,-0.09869371079454359
300,0-1,149.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.6744897501960817,0.6744897501960817,0.0
300,>=2,1.0,28.0,56.0,16.0,32.0,0.5714285714285714,0.5714285714285714,0.5689655172413793,0.5701754385964912,0.17682083519044237,0.1737410619117729,0.0030797732786694565
300,>=2,8.0,27.0,15.0,15.0,9.0,0.5555555555555556,0.6,0.5535714285714286,0.59375,0.23720210932878769,0.1346897940089197,0.10251231531986799
300,>=2,21.0,28.0,8.0,19.0,6.0,0.6785714285714286,0.75,0.6724137931034483,0.7222222222222222,0.5894557978497783,0.446588204506179,0.14286759334359933
300,>=2,55.0,13.0,1.0,9.0,1.0,0.6923076923076923,1.0,0.6785714285714286,0.75,0.6744897501960817,0.4637077514571792,0.21078199873890252
301,0-1,1.0,45.0,21.0,8.0,20.0,0.17777777777777778,0.9523809523809523,0.18478260869565216,0.9318181818181818,1.4894700423279401,-0.8972880762875778,2.386758118615518
301,0-1,8.0,51.0,54.0,4.0,48.0,0.0784313725490196,0.8888888888888888,0.08653846153846154,0.8818181818181818,1.1841248707343366,-1.3623833894180193,2.546508260152356
301,0-1,21.0,51.0,84.0,11.0,75.0,0.21568627450980393,0.8928571428571429,0.22115384615384615,0.888235294117647,1.2171966308523825,-0.7683021589798122,1.9854987898321947
301,0-1,55.0,20.0,43.0,2.0,38.0,0.1,0.8837209302325582,0.11904761904761904,0.875,1.1503493803760079,-1.1797611176118612,2.330110497987869
301,>=2,1.0,35.0,48.0,3.0,45.0,0.08571428571428572,0.9375,0.09722222222222222,0.9285714285714286,1.465233792685523,-1.2975429286165534,2.7627767213020764
301,>=2,8.0,17.0,14.0,2.0,12.0,0.11764705882352941,0.8571428571428571,0.1388888888888889,0.8333333333333334,0.967421566101701,-1.0853249080767589,2.05274647417846
301,>=2,21.0,39.0,11.0,3.0,9.0,0.07692307692307693,0.8181818181818182,0.0875,0.7916666666666666,0.8122178014999129,-1.3563117453352471,2.1685295468351597
301,>=2,55.0,20.0,2.0,3.0,1.0,0.15,0.5,0.16666666666666666,0.5,0.0,-0.967421566101701,0.967421566101701
302,0-1,1.0,24.0,10.0,9.0,9.0,0.375,0.9,0.38,0.8636363636363636,1.0968035620935135,-0.3054807880993974,1.402284350192911
302,0-1,8.0,30.0,49.0,8.0,48.0,0.26666666666666666,0.9795918367346939,0.27419354838709675,0.97,1.8807936081512509,-0.6001787759898454,2.480972384141096
302,0-1,21.0,60.0,83.0,19.0,73.0,0.31666666666666665,0.8795180722891566,0.319672131147541,0.875,1.1503493803760079,-0.4686158270023288,1.6189652073783367
302,0-1,55.0,45.0,70.0,11.0,65.0,0.24444444444444444,0.9285714285714286,0.25,0.9225352112676056,1.4223330888521888,-0.6744897501960817,2.0968228390482704
302,0-1,149.0,4.0,16.0,2.0,13.0,0.5,0.8125,0.5,0.7941176470588235,0.8207920883323803,0.0,0.8207920883323803
302,>=2,1.0,15.0,27.0,2.0,26.0,0.13333333333333333,0.9629629629629629,0.15625,0.9464285714285714,1.6111691623526765,-1.009990169249582,2.6211593316022586
302,>=2,8.0,19.0,7.0,11.0,6.0,0.5789473684210527,0.8571428571428571,0.575,0.8125,0.887146559018876,0.18911842627279238,0.6980281327460836
302,>=2,21.0,20.0,8.0,4.0,8.0,0.2,1.0,0.21428571428571427,0.9444444444444444,1.59321881802305,-0.7916386077433746,2.3848574257664246
302,>=2,55.0,27.0,4.0,7.0,4.0,0.25925925925925924,1.0,0.26785714285714285,0.9,1.2815515655446004,-0.6193067695087762,1.9008583350533765
302,>=2,149.0,4.0,,2.0,,0.5,,0.5,,,0.0,
304,0-1,1.0,32.0,22.0,7.0,22.0,0.21875,1.0,0.22727272727272727,0.9782608695652174,2.0190862005831423,-0.7478585947633022,2.7669447953464443
304,0-1,8.0,44.0,60.0,8.0,60.0,0.18181818181818182,1.0,0.18888888888888888,0.9918032786885246,2.400036377127389,-0.8819982053373723,3.282034582464761
304,0-1,21.0,51.0,77.0,7.0,72.0,0.13725490196078433,0.935064935064935,0.14423076923076922,0.9294871794871795,1.471982360467912,-1.0615026297045762,2.5334849901724885
304,0-1,55.0,36.0,58.0,15.0,45.0,0.4166666666666667,0.7758620689655172,0.4189189189189189,0.7711864406779662,0.7427597985446752,-0.20465991857047608,0.9474197171151513
304,0-1,149.0,3.0,5.0,0.0,4.0,0.0,0.8,0.125,0.75,0.6744897501960817,-1.1503493803760079,1.8248391305720895
304,>=2,1.0,17.0,26.0,5.0,26.0,0.29411764705882354,1.0,0.3055555555555556,0.9814814814814815,2.0853555660318293,-0.5084880591093566,2.5938436251411856
304,>=2,8.0,21.0,21.0,9.0,21.0,0.42857142857142855,1.0,0.4318181818181818,0.9772727272727273,2.00042356910598,-0.17174708963751179,2.172170658743492
304,>=2,21.0,18.0,9.0,4.0,7.0,0.2222222222222222,0.7777777777777778,0.23684210526315788,0.75,0.6744897501960817,-0.7164975001779914,1.390987250374073
304,>=2,55.0,18.0,2.0,6.0,2.0,0.3333333333333333,1.0,0.34210526315789475,0.8333333333333334,0.967421566101701,-0.40672425187136363,1.3741458179730648
304,>=2,149.0,3.0,,1.0,,0.3333333333333333,,0.375,,,-0.31863936396437514,
305,0-1,1.0,40.0,14.0,10.0,10.0,0.25,0.7142857142857143,0.25609756097560976,0.7,0.5244005127080407,-0.6554235052344266,1.1798240179424673
305,0-1,8.0,36.0,48.0,7.0,45.0,0.19444444444444445,0.9375,0.20270270270270271,0.9285714285714286,1.465233792685523,-0.8320062700164729,2.297240062701996
305,0-1,21.0,55.0,97.0,14.0,75.0,0.2545454545454545,0.7731958762886598,0.25892857142857145,0.7704081632653061,0.740191715921651,-0.6466520810785402,1.3868437970001912
305,0-1,55.0,31.0,51.0,11.0,29.0,0.3548387096774194,0.5686274509803921,0.359375,0.5673076923076923,0.16952384856926506,-0.36012989178956945,0.5296537403588345
305,0-1,149.0,3.0,7.0,1.0,4.0,0.3333333333333333,0.5714285714285714,0.375,0.5625,0.1573106846101707,-0.31863936396437514,0.4759500485745458
305,>=2,1.0,17.0,34.0,6.0,31.0,0.35294117647058826,0.9117647058823529,0.3611111111111111,0.9,1.2815515655446004,-0.35549041783953095,1.6370419833841314
305,>=2,8.0,24.0,13.0,2.0,10.0,0.08333333333333333,0.7692307692307693,0.1,0.75,0.6744897501960817,-1.2815515655446004,1.956041315740682
305,>=2,21.0,34.0,10.0,11.0,9.0,0.3235294117647059,0.9,0.32857142857142857,0.8636363636363636,1.0968035620935135,-0.44386131192624767,1.540664874019761
305,>=2,55.0,9.0,4.0,2.0,3.0,0.2222222222222222,0.75,0.25,0.7,0.5244005127080407,-0.6744897501960817,1.1988902629041225
305,>=2,149.0,2.0,,0.0,,0.0,,0.16666666666666666,,,-0.967421566101701,
307,0-1,1.0,16.0,4.0,2.0,3.0,0.125,0.75,0.14705882352941177,0.7,0.5244005127080407,-1.0491313979639707,1.5735319106720114
307,0-1,8.0,42.0,46.0,4.0,41.0,0.09523809523809523,0.8913043478260869,0.10465116279069768,0.8829787234042553,1.1900097671160506,-1.2554861698244295,2.44549593694048
307,0-1,21.0,50.0,80.0,3.0,68.0,0.06,0.85,0.06862745098039216,0.845679012345679,1.0180757150135902,-1.4860915693304566,2.504167284344047
307,0-1,55.0,52.0,87.0,1.0,65.0,0.019230769230769232,0.7471264367816092,0.02830188679245283,0.7443181818181818,0.6567158572059731,-1.9063580028330258,2.563073860038999
307,0-1,149.0,9.0,19.0,0.0,7.0,0.0,0.3684210526315789,0.05,0.375,-0.31863936396437514,-1.6448536269514729,1.3262142629870977
307,>=2,1.0,8.0,17.0,1.0,17.0,0.125,1.0,0.16666666666666666,0.9722222222222222,1.9145058250555569,-0.967421566101701,2.881927391157258
307,>=2,8.0,13.0,9.0,1.0,9.0,0.07692307692307693,1.0,0.10714285714285714,0.95,1.6448536269514722,-1.2418667918433202,2.886720418794792
307,>=2,21.0,25.0,8.0,0.0,8.0,0.0,1.0,0.019230769230769232,0.9444444444444444,1.59321881802305,-2.0699018308950516,3.6631206489181016
307,>=2,55.0,21.0,9.0,1.0,5.0,0.047619047619047616,0.5555555555555556,0.06818181818181818,0.55,0.12566134685507416,-1.489470042327941,1.6151313891830152
307,>=2,149.0,6.0,1.0,0.0,1.0,0.0,1.0,0.07142857142857142,0.75,0.6744897501960817,-1.465233792685523,2.1397235428816046
308,0-1,1.0,65.0,42.0,8.0,38.0,0.12307692307692308,0.9047619047619048,0.12878787878787878,0.8953488372093024,1.2554861698244295,-1.132139578540228,2.3876257483646572
308,0-1,8.0,51.0,64.0,7.0,53.0,0.13725490196078433,0.828125,0.14423076923076922,0.823076923076923,0.927154825463279,-1.0615026297045762,1.9886574551678553
308,0-1,21.0,28.0,50.0,7.0,40.0,0.25,0.8,0.25862068965517243,0.7941176470588235,0.8207920883323803,-0.6476035829249777,1.4683956712573578
308,0-1,55.0,4.0,7.0,0.0,3.0,0.0,0.42857142857142855,0.1,0.4375,-0.1573106846101707,-1.2815515655446004,1.1242408809344298
308,>=2,1.0,51.0,74.0,7.0,68.0,0.13725490196078433,0.918918918918919,0.14423076923076922,0.9133333333333333,1.3615709340755844,-1.0615026297045762,2.423073563780161
308,>=2,8.0,28.0,37.0,8.0,31.0,0.2857142857142857,0.8378378378378378,0.29310344827586204,0.8289473684210527,0.9500137556693217,-0.5443409149356105,1.4943546706049322
308,>=2,21.0,15.0,4.0,3.0,2.0,0.2,0.5,0.21875,0.5,0.0,-0.7764217611479277,0.7764217611479277
308,>=2,55.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.25,-0.6744897501960817,0.0,-0.6744897501960817
309,0-1,1.0,37.0,18.0,14.0,8.0,0.3783783783783784,0.4444444444444444,0.3815789473684211,0.4473684210526316,-0.13231285227617118,-0.30133652085957613,0.16902366858340495
309,0-1,8.0,40.0,49.0,10.0,21.0,0.25,0.42857142857142855,0.25609756097560976,0.43,-0.17637416478086135,-0.6554235052344266,0.4790493404535653
309,0-1,21.0,52.0,88.0,15.0,38.0,0.28846153846153844,0.4318181818181818,0.29245283018867924,0.43258426966292135,-0.1697985855728961,-0.5462331811307869,0.3764345955578908
309,0-1,55.0,31.0,45.0,11.0,16.0,0.3548387096774194,0.35555555555555557,0.359375,0.358695652173913,-0.36194744479259894,-0.36012989178956945,-0.0018175530030294929
309,0-1,149.0,1.0,4.0,1.0,2.0,1.0,0.5,0.75,0.5,0.0,0.6744897501960817,-0.6744897501960817
309,>=2,1.0,23.0,49.0,5.0,17.0,0.21739130434782608,0.3469387755102041,0.22916666666666666,0.35,-0.38532046640756773,-0.7415940438615164,0.35627357745394866
309,>=2,8.0,21.0,20.0,8.0,6.0,0.38095238095238093,0.3,0.38636363636363635,0.30952380952380953,-0.49720057068155404,-0.2888093550744635,-0.20839121560709056
309,>=2,21.0,27.0,4.0,12.0,2.0,0.4444444444444444,0.5,0.44642857142857145,0.5,0.0,-0.13468979400891956,0.13468979400891956
309,>=2,55.0,14.0,1.0,4.0,1.0,0.2857142857142857,1.0,0.3,0.75,0.6744897501960817,-0.5244005127080409,1.1988902629041225
309,>=2,149.0,3.0,,1.0,,0.3333333333333333,,0.375,,,-0.31863936396437514,
310,0-1,1.0,38.0,19.0,6.0,19.0,0.15789473684210525,1.0,0.16666666666666666,0.975,1.959963984540054,-0.967421566101701,2.927385550641755
310,0-1,8.0,33.0,49.0,4.0,47.0,0.12121212121212122,0.9591836734693877,0.1323529411764706,0.95,1.6448536269514722,-1.1153373577337862,2.7601909846852584
310,0-1,21.0,56.0,86.0,9.0,77.0,0.16071428571428573,0.8953488372093024,0.16666666666666666,0.8908045977011494,1.2308183667286037,-0.967421566101701,2.1982399328303046
310,0-1,55.0,33.0,44.0,5.0,42.0,0.15151515151515152,0.9545454545454546,0.16176470588235295,0.9444444444444444,1.59321881802305,-0.9872309919901757,2.5804498100132256
310,0-1,149.0,8.0,11.0,3.0,8.0,0.375,0.7272727272727273,0.3888888888888889,0.7083333333333334,0.5485222826980981,-0.28221614706250814,0.8307384297606062
310,>=2,1.0,30.0,50.0,4.0,50.0,0.13333333333333333,1.0,0.14516129032258066,0.9901960784313726,2.333768574807139,-1.0574142284863806,3.3911828032935194
310,>=2,8.0,20.0,12.0,2.0,12.0,0.1,1.0,0.11904761904761904,0.9615384615384616,1.7688250385187065,-1.1797611176118612,2.9485861561305677
